"D55_H041_T1_20180201"	"D55_H041_T1_20190110"	"D55_PMN_H041_T0_20180201"	"D55_PMN_H041_T0_20190110"	"D55_PMN_H041_T1_20180201"	"D55_PMN_H041_T1_20190110"	"D60_H041_T1_20180208"	"D60_PMN_H041_T0_20180208"	"D60_PMN_H041_T0_20181212"	"D60_PMN_H041_T1_20180208"	"D60_PMN_H041_T1_20181212"	"D6_H041_T1_20180131"	"D6_PMN_H041_T0_20180131"	"D6_PMN_H041_T0_20190122"	"D6_PMN_H041_T1_20180131"	"D6_PMN_H041_T1_20190122"
"F9Z36_0697.p01"	8.84985915156635	8.62580629718842	7.73805680545172	8.5156758102794	7.83509614006802	8.72309533733309	9.33248722321581	8.58657025002323	8.37582055677557	8.82114118732557	8.79287839723028	8.41348869712983	7.64539005259435	8.8814456763394	7.65858809087525	9.02756294378297
"F9Z36_0698.p01"	9.22186524949654	8.69264446729035	8.4677311259237	8.9843949112788	8.79179777050929	9.12240580701939	9.32687629072449	9.11778465697915	9.08499316298707	8.98759558683662	9.2243627784928	8.81451128168975	8.56995409838213	9.0315351985195	8.54599565204861	9.00360255095459
"F9Z36_0699.p01"	8.20068027916834	8.45573553400544	8.50159431358073	8.63308404912063	8.55927506807241	8.38986220042964	8.13893290784065	8.5494249347711	8.44303581369844	8.61028120740395	8.58836922042749	8.26432479007327	8.18739839427016	8.62001524206106	8.48888103132888	8.3396157920419
"F9Z36_0700.p01"	10.8712561810671	10.5195121354886	9.16066954188936	9.11857945221703	9.97581145845016	9.84179947917441	10.3351827467395	9.0521487822219	9.40255848278044	9.68079707654748	10.2936389175125	10.9090444392736	9.75713242282638	9.20015203357181	10.0135331630878	9.68952169570827
"F9Z36_0701.p01"	8.25453447181873	8.09312739982004	7.92819565808585	7.82623686736109	8.22285921836819	8.03433083290139	7.97535996295062	7.81437202701534	7.79477800044376	8.20612875005426	8.2661591014326	8.19502110329346	7.95616703726858	8.0996374675493	8.56821847964832	7.98137690989827
"F9Z36_0702.p01"	10.6804729387585	10.7481895911609	9.9519707511791	10.0202063768193	10.7639083227744	10.5765999544998	10.6533480370943	10.0476555503284	10.2118837300647	10.3366824211862	10.7289476997485	10.9309762183	10.1896997441868	10.4133681665609	11.0929318006468	10.3991358885248
"F9Z36_0703.p01"	9.02262442782303	9.31668833020074	7.99339370748268	8.54968116810767	8.59048842016714	8.8558313298692	9.43252847901303	8.32732920065869	8.17411094131946	8.41594811389563	8.59863625086753	9.23277389481704	8.06360165223434	8.64006974714237	8.90123821202673	8.65300787560179
"F9Z36_0704.p01"	6.92127036604188	6.51259055041464	7.0648550832528	6.889550541435	6.47802288154819	6.71606445057872	6.41204317845992	6.72299070668193	6.85565672579323	6.20686901179972	6.62688424705432	6.63990205003551	6.93500521415705	6.46021771519263	6.7853774702171	6.40153611138865
"F9Z36_0705.p01"	11.2731870272769	11.1823902697722	10.4260786267043	10.4086995934762	11.2242849087603	10.4991196611482	10.62508157308	10.5216455755887	8.96239153043786	10.1271275420248	9.92610056320353	11.5627380519444	10.0013684947294	10.3528706980639	10.9034533616685	9.69886670580328
"F9Z36_0706.p01"	9.79594526302652	9.45400123812863	10.1255052182902	9.86882467113344	10.2824806083118	10.1747544488983	9.15700795913932	10.0361020526207	9.21083107522963	9.66996914314602	10.0543513459667	10.0557168905908	9.51784011312126	9.82650209976639	10.5471434069365	9.42246306638358
"F9Z36_0707.p01"	8.78159603735537	8.60426361255881	9.53863198150993	9.39432787944909	9.81385066287927	9.61562849673405	8.30295491497123	9.57159669059284	8.4818990898595	9.15240951560857	9.50592145783241	8.55751371340729	8.96062443839351	9.74758010943224	9.77722848182439	9.06855584336126
"F9Z36_0708.p01"	12.610407901135	12.4986441565884	12.2131114796738	12.1334907557566	12.1492064115959	12.2716785622114	12.1940190939698	12.2076187247643	12.3906701592753	11.8835912669401	12.1365205178394	12.1817869779815	12.6972246693497	12.6879054276648	12.1874408898908	12.3898258421606
"F9Z36_0709.p01"	13.6761416091271	14.9205563230731	14.5812372367355	14.387744195088	14.545850349748	13.9358780873239	14.0302633401735	14.347267203409	15.0523379890792	14.6880913284612	14.3313913847739	13.8920676497799	14.6247093702953	13.8672815196015	14.7273391208743	13.8394959187475
"F9Z36_0710.p01"	13.7570635890814	14.5404982375923	14.5404716931896	14.1156711092672	14.6903441555411	14.0011652210136	14.1227597952633	14.1408423875428	14.783088632823	14.5755628880159	14.2715013885041	13.9050997287397	14.3467946607634	13.715896874706	14.8479065128015	13.9982429149036
"F9Z36_0711.p01"	15.15543865815	15.6184839024957	15.1899693962637	15.2142603144672	15.3763481474442	15.2592826072781	15.4137971257795	15.2299613172507	15.9829897711026	15.5426359607609	15.6922077160059	15.303489500481	15.268875683554	14.879704742612	15.4655469875323	15.2587793108784
"F9Z36_0712.p01"	12.7580934847007	12.9686951961779	12.0090650186268	12.1344212223597	12.4295311475513	12.5603328784918	12.8590123961304	12.0507015900657	12.3906701592753	12.2931115193092	12.6031591069107	12.8779729687588	12.4325450336757	11.9465974003868	12.5541313053515	12.2019661590981
"F9Z36_0713.p01"	8.97548036245474	8.29268021250397	9.41219796275937	9.61678770396945	8.95639549403848	8.91576840647516	8.40802809898269	9.25458314347379	9.30028150761463	9.28258960573537	8.90731694345123	8.99666080084194	9.52719059789336	9.07631430118268	9.01868094856767	9.24491967553112
"F9Z36_0714.p01"	8.75554713074582	8.57132979392578	9.45111550929307	9.28447322249298	8.87011616585388	9.46923043149782	9.15066750348043	9.26071100773278	9.23119512705517	8.9567046978117	9.49682423420775	9.06831821235892	9.29234070616137	8.44858948220815	8.65381500688591	8.78198106897169
"F9Z36_0715.p01"	9.15957306324203	9.20970716292293	9.54763673372055	9.39640024400325	8.9443826738987	9.26079033558571	9.93186830699492	9.48922006171113	9.10168421705741	9.08873305354758	9.3868682476712	9.56603782399105	9.08624968773053	8.4576663030342	8.68464010417243	8.62182516233248
"F9Z36_0716.p01"	10.4953087732035	10.3748190596492	11.1132390633699	10.9483088290945	10.5150958930374	10.6800006096904	10.8281720056442	10.7681962245346	10.5920594738148	10.3281026862675	10.3452017890243	10.8569368813409	11.0671227139061	9.76771959545517	10.5274976691024	10.4218762240118
"F9Z36_0717.p01"	12.6404401422326	12.2986225021967	12.8807678897707	12.646568613413	12.6374050472973	12.4342080949071	12.59679888498	12.7164948059982	12.6284255602661	12.6088862638688	12.3071355370848	12.7339150173214	13.0246130347903	12.4377005748394	12.8031447014554	12.5015636297884
"F9Z36_0718.p01"	12.1809799267102	12.2289590090401	12.2471978940977	12.0903469841354	12.0617478266405	12.0427631647485	12.2964922978617	12.0619151971235	12.1812712412647	12.0638454597643	11.9616033032534	12.205181379643	12.5272420109124	11.9542013836269	12.1122032071983	12.0642447815061
"F9Z36_0719.p01"	10.3880479985126	10.6383788678066	11.3142979383545	11.1014585133582	11.1866146432049	11.1166747036834	10.2264805466278	11.0360101461253	11.0009732416767	11.174472945236	11.2813438001801	10.6838541488523	10.8441850031997	10.9454876285097	11.2603847279539	10.9394981810258
"F9Z36_0720.p01"	12.8026463756677	13.2164559581686	10.7143714053616	11.2312241262615	11.9220297495739	12.2440363463602	12.5566632762255	11.0497709515199	11.1031237556454	11.8611741170899	12.221731007194	13.0382147823993	11.5032214636709	11.6495655348832	11.7513023421043	12.0846917994331
"F9Z36_0721.p01"	6.2704329247892	5.99421971312048	6.80364457596363	7.28859264679782	6.67554460728058	6.61110490236579	5.55739274711912	6.54384305087966	7.34263579096901	6.27131289506434	6.56929589965203	5.88025572227856	7.3353108128163	6.51678855485135	6.86210667778846	6.45939975175154
"F9Z36_0722.p01"	10.0062011780728	10.7447589436155	10.2553254265694	11.0070691251256	10.3293392673263	10.6144776143845	10.272408607464	10.8622631770869	10.6183566103643	10.8435337827543	10.6605878779356	10.0760675008483	10.4427283839339	10.7431803369755	10.1260694026277	10.431993524928
"F9Z36_0723.p01"	8.63685933644086	8.77396570011918	8.13480563589175	8.5938009009887	8.52736624709603	8.67432016359635	8.62297554908505	8.21139831529727	8.3244392956215	8.63839781534384	8.78391617721563	8.89911298380076	7.80930658515381	8.77673195016401	7.59443244810675	8.51127200425642
"F9Z36_0724.p01"	9.38062049088797	9.43708075008836	9.40428658341834	9.38183063966652	9.42232428307803	9.65629417713899	9.302782697851	9.3102941194752	9.71588686911415	9.559898222822	10.0506280497003	9.75918879855428	8.96407503022572	9.33396088808964	9.081718724162	9.56217432947375
"F9Z36_0725.p01"	10.5859541410208	10.2273779968328	10.6548248992101	10.5399885328554	10.4230482529903	10.2857877531243	10.6066958699925	10.6141856244539	10.7180966882011	10.7165137537106	10.561184712789	10.5183460562549	10.5474597532177	10.2641842911502	10.4786417323127	10.3262715179352
"F9Z36_0726.p01"	13.2103615493359	13.3250311699794	13.5519740755089	13.4989184749476	13.4380651521199	13.2359977069365	13.2025726629688	13.5482195894179	13.4528272870449	13.2680655118133	13.1051952451204	13.4977267466718	13.5260419356747	13.3082370602995	13.5717883750081	13.0059272090956
"F9Z36_0727.p01"	12.9195503891756	12.7175417774532	13.1897543386405	13.684317962115	13.3891571454212	13.5286221034467	12.4416198534796	13.3796640242505	13.6386524358764	13.1298155270842	13.3432242282836	12.8296407003111	13.8396673937073	13.397833770867	13.6192844150535	13.1845515413925
"F9Z36_0728.p01"	11.7667135447878	11.4948275454244	12.4178326206893	12.6180259468492	13.0137512127239	12.3798932550037	11.3136984963603	12.5346437934415	12.3403693532075	12.5118691905819	12.1120287307124	11.7540654846559	12.9969350845334	12.8444748308889	12.9652205065551	12.7339292049506
"F9Z36_0729.p01"	12.7661122143715	12.8921390168185	13.1826974392579	13.1839322632408	13.2211022733311	13.0630988850651	12.7404564637905	13.4289800552412	13.5928577762965	13.4321313201682	13.167231771497	12.838140239952	13.7353479679057	13.121279944737	13.4929631382958	13.3127874819212
"F9Z36_0730.p01"	8.98110767899734	9.19107713263584	8.59514878460621	8.38358284576286	8.68024506920584	8.51161959533564	9.0939624941002	8.48003396984116	8.04706088622572	8.50423117454231	8.53590028897893	9.26224744080836	8.4567279617293	8.68322619595715	8.41719123910863	8.22472156013129
"F9Z36_0731.p01"	10.3823989184516	10.6420718088713	9.63133271674396	9.85984617850576	9.78050357407788	9.78104792427637	10.1844759421535	9.82713722504034	9.62844846901342	9.56282822520233	9.88207973706024	10.7978593062908	9.85688279120361	9.64044493104413	9.72887322681155	9.30493507173839
"F9Z36_0732.p01"	10.6939317375028	10.3343020294681	11.4841840871477	11.2780093356997	11.3545573508731	10.5157808513954	10.3986811002872	11.0493290976791	11.0836836768268	10.8827230125006	10.4841621896918	10.3946138768437	11.3983096753852	10.9606688385913	11.1005486561797	10.5899307848669
"F9Z36_0733.p01"	11.1591114816822	10.9595406134542	10.5150167237929	10.8899943036725	10.5471625970607	11.123936894301	11.2238298403955	10.6733099671506	10.584174735602	10.5256245282352	11.0927400621319	11.3805605190436	10.8244266077002	10.3768986240625	10.6571280925526	10.3922432588115
"F9Z36_0734.p01"	11.955768950085	11.9357590641863	13.2167959843394	12.7001296417781	12.7363156784721	12.2959911115707	11.8431199728041	12.82784430059	12.9929218148017	12.561376082154	12.5498902022845	11.7325397676863	12.887856433223	12.307839791014	12.6032086796844	12.2156925898718
"F9Z36_0735.p01"	7.01485918129236	7.35098865492148	7.47285379316149	7.63374031252974	7.219525811309	7.22914609536168	7.31502316623437	7.43562323611426	7.14846402792105	6.88136263916876	6.90501683243846	7.58898038670101	7.26861312912485	7.30038077723489	7.24858419401712	6.73023455289639
"F9Z36_0736.p01"	14.2090333845298	14.1894002779856	13.7761537932508	13.9264792423118	13.916208466993	14.0809854231264	13.9901646257598	13.8440339826129	14.2809601486564	13.6990049086358	14.1403516903972	14.3035274284983	14.2722790535551	13.7256337333306	13.9987815932601	14.0502391434111
"F9Z36_0737.p01"	11.512554582226	11.3138702198279	10.8368733111667	11.0700283102993	10.9522951620567	11.2244813801544	11.2399478747201	11.0360101461253	11.3268933527961	10.6001999511558	11.2290634427425	11.6638994139595	11.6338191582736	11.265460529978	11.192513332234	11.4280372854863
"F9Z36_0738.p01"	11.5119081027053	11.4825233842035	11.8800301377189	11.5789162032438	11.9818983657909	12.1296502498186	11.5038858453209	11.6459220724833	12.0493487274846	11.724716324785	12.226687051352	11.6003171749034	11.8851760291039	11.8775587079952	12.0387832903405	12.2114578722435
"F9Z36_0739.p01"	10.7399343261927	10.9313633743572	10.6639565097906	10.5116165825246	10.6650933268175	10.7683932281512	10.8898166704248	10.463793235093	10.6573942296482	10.6016243436998	10.9368074786954	11.105046508233	10.5904346087486	10.969385474115	10.918614412869	11.2251846761807
"F9Z36_0740.p01"	11.6254875892485	11.2399138645384	11.8281796028372	11.624664151523	11.7992805134079	11.7181273786966	11.5406637945438	11.6808554553834	12.0489908006955	11.6667095754809	12.0131889050889	11.4555373376476	11.8324583485569	11.7207456176756	11.7741037712918	11.8199706699796
"F9Z36_0741.p01"	10.6139418863026	10.8057660470844	10.3713773992586	10.0375606536923	10.6355706088953	10.1606956821037	10.5264423353436	9.91225387292238	10.4021843175281	10.1795815339773	10.3278765198181	11.0884522228472	10.3601724702268	10.3173031593453	10.4727836116158	10.4575308695854
"F9Z36_0742.p01"	12.3399412234801	12.3475771477583	12.3466809916731	11.9003024770249	12.262165152913	11.7728552981927	12.1695717203039	11.8407979026352	11.8373084625126	11.8605794621309	11.7349490413955	12.5901808725179	12.0750860842244	12.0094123633748	12.3448225291458	11.8990691431496
"F9Z36_0743.p01"	8.05997104597662	7.70246193618809	9.03300760793884	8.8933180417091	8.76471224208741	8.08018071700484	7.87820269859728	8.98337167906382	8.75631203974195	8.99630092851081	7.87777974273492	7.71023171147864	8.85305279355911	8.75484015058113	8.87477213238492	8.82365971101836
"F9Z36_0744.p01"	6.42746345170539	6.27508739535037	7.42597509739418	7.27025094792422	7.25968012625241	6.42304689693586	6.88394174422097	7.71872882491349	7.35213704897442	7.36764936114738	7.04569492293693	6.26412273273444	7.14974015256958	7.21573427747487	7.10063467882752	7.78293945818202
"F9Z36_0745.p01"	9.03800158000631	8.66170168192611	9.54043744236624	9.83715209503412	9.28630989159028	9.1793670861013	9.03492872623389	9.78951488459518	9.97157821765506	9.49080828749293	9.41612013911555	9.04835774018152	9.95537487213801	9.37035510113251	9.36744622786895	9.55395725451356
"F9Z36_0746.p01"	8.44489200834002	7.77423462535327	5.98888775392336	5.79742875057045	6.24372575004354	6.07327967131365	7.5918900749647	5.46845412928336	6.07394187739211	5.54803434082637	6.44571224318125	7.87574555460512	6.24191152738715	7.01639922897737	6.25582685581494	6.34085442961787
"F9Z36_0747.p01"	11.8174299552013	12.6090777193795	12.2740071830461	12.3897851552703	13.0575350968326	11.978119520973	11.7852955032839	12.7824441071619	11.3870371335349	12.4464071011945	11.0999611101713	11.5737848356136	12.404623238791	12.1826042417615	12.5450893891318	11.6196816564
"F9Z36_0748.p01"	15.288068804804	15.6797469304627	15.8306295667619	16.0389355565442	16.1282316906742	15.8525913990889	15.384087229825	16.165437869566	16.5431222967211	16.1849399854693	16.0173668699325	15.4551638402022	16.25481343426	15.5944007964627	16.0505465743779	16.0877170116374
"F9Z36_0749.p01"	8.78589191396231	8.87088833537225	9.23394534192969	9.55692060799535	9.082304631589	9.22742225404472	8.95345987597813	9.37949568675755	9.65693518125302	9.3211844941993	9.11439431170762	9.11451598692768	9.18413887550948	9.17567446873548	9.10466297273833	9.16349876583467
"F9Z36_0750.p01"	9.10823481940845	9.26556215750173	11.4865252220182	11.407331865201	10.7774878618399	10.4465012511793	9.2782787987921	11.0760374963992	11.6830072269783	10.4860677973932	10.4869194363591	8.83429303432676	11.4877535853381	10.8231729612157	10.7448062693105	10.6009326718817
"F9Z36_0751.p01"	9.87352624444815	9.75732075454665	10.2004611197627	10.1897911392498	10.2824806083118	10.496323983333	9.54551640003877	10.1542615615349	10.3214807167214	9.71280092505818	10.6991409943822	10.5041699445544	9.85131189086854	10.4052133644577	10.4580333334394	10.2186881820009
"F9Z36_0752.p01"	12.6697150293999	13.2454376561869	12.5216977125435	12.7221651507752	12.6355423873516	12.5394408875475	13.0906682082943	12.555638881201	12.2824775973178	12.3910699155571	12.6870575979528	12.9659184871955	11.7299964627239	12.7234681316626	12.4190342511631	11.8600619699437
"F9Z36_0753.p01"	9.87604169566702	9.33115520972079	9.15360460541654	9.4291586208155	9.42232428307803	9.24753583250824	9.96923890947643	9.43607985657506	9.49384203415871	9.39210953992435	9.31206470243845	9.76047937369486	9.44816974473005	9.01015105458407	9.26936999287408	9.29756862749706
"F9Z36_0754.p01"	10.172568902382	9.61524366296373	9.19318797140929	9.59169282491374	9.3145606319068	9.85714049876124	10.1364112071548	9.36535053214189	9.40480054307822	9.42469311394574	9.64086573773074	10.0435791609825	9.47499481934604	9.24004447283953	9.36744622786895	9.77152148509596
"F9Z36_0755.p01"	10.1548658053013	9.88485490014076	9.79300202283446	9.86434241780836	9.91565347871249	9.99823832528291	10.1467897440357	9.58752126013368	10.0279022107787	9.87006423902221	10.1640990143104	9.88461920231724	9.57756034149557	9.81774835885297	9.74841051822104	9.83561372022454
"F9Z36_0756.p01"	9.09445999447198	8.62580629718842	7.38566701388858	7.56821875360373	7.86108722467148	7.08385396952913	8.42656851665602	8.09557855246928	6.78571606328118	7.12987660567045	6.72190039449427	8.93618803377767	7.85498624760456	8.10543979402422	6.37012117252839	6.78997522352007
